moy,dom,hod,Toutdoor,Qheat_profile,Q_dhw_profile,Q_house_profile
10.0,25.0,18.0,4.5,1.6235678472907396,0.0,1.6235678472907396
10.0,25.0,19.0,3.4,1.811559913819141,0.315,2.126559913819141
10.0,25.0,20.0,2.5,1.965371604615106,0.105,2.070371604615106
10.0,25.0,21.0,1.6,2.1191832954110708,0.735,2.8541832954110706
10.0,25.0,22.0,1.2,2.187544046875944,1.505,3.692544046875944
10.0,25.0,23.0,0.6,2.290085174073254,0.0,2.290085174073254
10.0,25.0,24.0,0.1,2.3755361134043453,0.0,2.3755361134043453
10.0,26.0,1.0,0.1,2.3755361134043453,0.0,2.3755361134043453
10.0,26.0,2.0,0.5,2.307175361939472,0.0,2.307175361939472
10.0,26.0,3.0,0.0,2.3926263012705635,0.0,2.3926263012705635
10.0,26.0,4.0,0.7,2.2729949862070358,0.0,2.2729949862070358
10.0,26.0,5.0,1.2,2.187544046875944,0.0,2.187544046875944
10.0,26.0,6.0,2.9,1.8970108531502325,0.0,1.8970108531502325
10.0,26.0,7.0,5.8,1.4013954050299016,0.0,1.4013954050299016
10.0,26.0,8.0,7.1,1.1792229627690636,1.6099999999999999,2.7892229627690632
10.0,26.0,9.0,8.3,0.9741407083744437,0.42,1.3941407083744437
10.0,26.0,10.0,9.2,0.8203290175784791,0.21,1.0303290175784792
10.0,26.0,11.0,9.7,0.7348780782473875,0.105,0.8398780782473875
10.0,26.0,12.0,9.7,0.7348780782473875,0.21,0.9448780782473875
10.0,26.0,13.0,9.6,0.7519682661136058,0.315,1.0669682661136057
10.0,26.0,14.0,9.2,0.8203290175784791,0.0,0.8203290175784791
10.0,26.0,15.0,8.7,0.9057799569095707,0.105,1.0107799569095708
10.0,26.0,16.0,8.5,0.9399603326420072,0.105,1.0449603326420072
10.0,26.0,17.0,8.2,0.9912308962406622,0.105,1.0962308962406622
10.0,26.0,18.0,8.3,0.9741407083744437,0.0,0.9741407083744437
10.0,26.0,19.0,8.5,0.9399603326420072,0.315,1.2549603326420071
10.0,26.0,20.0,7.8,1.0595916477055354,0.105,1.1645916477055354
10.0,26.0,21.0,7.9,1.042501459839317,0.735,1.7775014598393168
10.0,26.0,22.0,7.6,1.093772023437972,1.505,2.598772023437972
10.0,26.0,23.0,6.7,1.2475837142339368,0.0,1.2475837142339368
10.0,26.0,24.0,6.7,1.2475837142339368,0.0,1.2475837142339368
10.0,27.0,1.0,6.7,1.2475837142339368,0.0,1.2475837142339368
10.0,27.0,2.0,6.8,1.2304935263677186,0.0,1.2304935263677186
10.0,27.0,3.0,6.9,1.2134033385015002,0.0,1.2134033385015002
10.0,27.0,4.0,7.1,1.1792229627690636,0.0,1.1792229627690636
10.0,27.0,5.0,7.6,1.093772023437972,0.0,1.093772023437972
10.0,27.0,6.0,8.0,1.0254112719730988,0.0,1.0254112719730988
10.0,27.0,7.0,8.3,0.9741407083744437,0.0,0.9741407083744437
10.0,27.0,8.0,8.5,0.9399603326420072,1.6099999999999999,2.549960332642007
10.0,27.0,9.0,8.8,0.8886897690433521,0.42,1.308689769043352
10.0,27.0,10.0,9.2,0.8203290175784791,0.21,1.0303290175784792
10.0,27.0,11.0,10.0,0.6836075146487325,0.105,0.7886075146487325
10.0,27.0,12.0,10.5,0.5981565753176409,0.21,0.8081565753176408
10.0,27.0,13.0,10.5,0.5981565753176409,0.315,0.9131565753176409
10.0,27.0,14.0,10.3,0.6323369510500775,0.0,0.6323369510500775
10.0,27.0,15.0,9.9,0.7006977025149508,0.105,0.8056977025149508
10.0,27.0,16.0,9.8,0.717787890381169,0.105,0.822787890381169
10.0,27.0,17.0,9.7,0.7348780782473875,0.105,0.8398780782473875
10.0,27.0,18.0,9.8,0.717787890381169,0.0,0.717787890381169
10.0,27.0,19.0,9.7,0.7348780782473875,0.315,1.0498780782473875
10.0,27.0,20.0,9.4,0.7861486418460423,0.105,0.8911486418460423
10.0,27.0,21.0,9.1,0.8374192054446974,0.735,1.5724192054446973
10.0,27.0,22.0,9.3,0.8032388297122606,1.505,2.3082388297122605
10.0,27.0,23.0,9.2,0.8203290175784791,0.0,0.8203290175784791
10.0,27.0,24.0,9.1,0.8374192054446974,0.0,0.8374192054446974
10.0,28.0,1.0,8.9,0.8715995811771339,0.0,0.8715995811771339
10.0,28.0,2.0,8.9,0.8715995811771339,0.0,0.8715995811771339
10.0,28.0,3.0,9.2,0.8203290175784791,0.0,0.8203290175784791
10.0,28.0,4.0,9.6,0.7519682661136058,0.0,0.7519682661136058
10.0,28.0,5.0,10.2,0.649427138916296,0.0,0.649427138916296
10.0,28.0,6.0,10.3,0.6323369510500775,0.0,0.6323369510500775
10.0,28.0,7.0,9.8,0.717787890381169,0.0,0.717787890381169
10.0,28.0,8.0,10.1,0.6665173267825142,1.6099999999999999,2.276517326782514
10.0,28.0,9.0,10.8,0.5468860117189859,0.42,0.9668860117189859
10.0,28.0,10.0,11.7,0.3930743209230213,0.21,0.6030743209230213
10.0,28.0,11.0,12.2,0.30762338159192976,0.105,0.41262338159192974
10.0,28.0,12.0,12.6,0.23926263012705642,0.21,0.4492626301270564
10.0,28.0,13.0,13.0,0.17090187866218312,0.315,0.48590187866218315
10.0,28.0,14.0,13.5,0.08545093933109156,0.0,0.08545093933109156
10.0,28.0,15.0,13.5,0.08545093933109156,0.105,0.19045093933109156
10.0,28.0,16.0,13.2,0.1367215029297466,0.105,0.2417215029297466
10.0,28.0,17.0,13.2,0.1367215029297466,0.105,0.2417215029297466
10.0,28.0,18.0,13.1,0.15381169079596488,0.0,0.15381169079596488
10.0,28.0,19.0,12.7,0.22217244226083818,0.315,0.5371724422608382
10.0,28.0,20.0,12.3,0.2905331937257112,0.105,0.39553319372571116
10.0,28.0,21.0,11.7,0.3930743209230213,0.735,1.1280743209230213
10.0,28.0,22.0,10.7,0.5639761995852044,1.505,2.0689761995852045
10.0,28.0,23.0,9.7,0.7348780782473875,0.0,0.7348780782473875
10.0,28.0,24.0,9.1,0.8374192054446974,0.0,0.8374192054446974
10.0,29.0,1.0,8.6,0.9228701447757889,0.0,0.9228701447757889
10.0,29.0,2.0,8.3,0.9741407083744437,0.0,0.9741407083744437
10.0,29.0,3.0,7.8,1.0595916477055354,0.0,1.0595916477055354
10.0,29.0,4.0,7.6,1.093772023437972,0.0,1.093772023437972
10.0,29.0,5.0,7.3,1.145042587036627,0.0,1.145042587036627
10.0,29.0,6.0,6.1,1.3501248414312468,0.0,1.3501248414312468
10.0,29.0,7.0,6.5,1.2817640899663734,0.0,1.2817640899663734
10.0,29.0,8.0,7.2,1.1621327749028452,1.6099999999999999,2.772132774902845
10.0,29.0,9.0,7.2,1.1621327749028452,0.42,1.582132774902845
10.0,29.0,10.0,8.2,0.9912308962406622,0.21,1.2012308962406621
10.0,29.0,11.0,9.9,0.7006977025149508,0.105,0.8056977025149508
10.0,29.0,12.0,11.0,0.5127056359865494,0.21,0.7227056359865494
10.0,29.0,13.0,11.5,0.4272546966554578,0.315,0.7422546966554577
10.0,29.0,14.0,12.0,0.34180375732436624,0.0,0.34180375732436624
10.0,29.0,15.0,12.0,0.34180375732436624,0.105,0.4468037573243662
10.0,29.0,16.0,11.9,0.3588939451905845,0.105,0.46389394519058447
10.0,29.0,17.0,12.2,0.30762338159192976,0.105,0.41262338159192974
10.0,29.0,18.0,12.7,0.22217244226083818,0.0,0.22217244226083818
10.0,29.0,19.0,12.9,0.18799206652840136,0.315,0.5029920665284013
10.0,29.0,20.0,12.1,0.324713569458148,0.105,0.429713569458148
10.0,29.0,21.0,11.7,0.3930743209230213,0.735,1.1280743209230213
10.0,29.0,22.0,11.4,0.44434488452167603,1.505,1.9493448845216759
10.0,29.0,23.0,11.5,0.4272546966554578,0.0,0.4272546966554578
10.0,29.0,24.0,12.7,0.22217244226083818,0.0,0.22217244226083818
10.0,30.0,1.0,12.7,0.22217244226083818,0.0,0.22217244226083818
10.0,30.0,2.0,12.4,0.27344300585949294,0.0,0.27344300585949294
10.0,30.0,3.0,12.6,0.23926263012705642,0.0,0.23926263012705642
10.0,30.0,4.0,12.2,0.30762338159192976,0.0,0.30762338159192976
10.0,30.0,5.0,12.2,0.30762338159192976,0.0,0.30762338159192976
10.0,30.0,6.0,12.0,0.34180375732436624,0.0,0.34180375732436624
10.0,30.0,7.0,11.6,0.41016450878923955,0.0,0.41016450878923955
10.0,30.0,8.0,11.7,0.3930743209230213,1.6099999999999999,2.0030743209230213
10.0,30.0,9.0,12.1,0.324713569458148,0.42,0.7447135694581479
10.0,30.0,10.0,12.4,0.27344300585949294,0.21,0.48344300585949296
10.0,30.0,11.0,12.3,0.2905331937257112,0.105,0.39553319372571116
10.0,30.0,12.0,12.6,0.23926263012705642,0.21,0.4492626301270564
10.0,30.0,13.0,12.9,0.18799206652840136,0.315,0.5029920665284013
10.0,30.0,14.0,13.1,0.15381169079596488,0.0,0.15381169079596488
10.0,30.0,15.0,13.1,0.15381169079596488,0.105,0.2588116907959649
10.0,30.0,16.0,12.1,0.324713569458148,0.105,0.429713569458148
10.0,30.0,17.0,11.1,0.4956154481203311,0.105,0.6006154481203311
10.0,30.0,18.0,9.9,0.7006977025149508,0.0,0.7006977025149508
10.0,30.0,19.0,9.2,0.8203290175784791,0.315,1.1353290175784791
10.0,30.0,20.0,8.8,0.8886897690433521,0.105,0.993689769043352
10.0,30.0,21.0,8.5,0.9399603326420072,0.735,1.6749603326420073
10.0,30.0,22.0,8.0,1.0254112719730988,1.505,2.5304112719730987
10.0,30.0,23.0,7.6,1.093772023437972,0.0,1.093772023437972
10.0,30.0,24.0,7.5,1.1108622113041904,0.0,1.1108622113041904
10.0,31.0,1.0,5.8,1.4013954050299016,0.0,1.4013954050299016
10.0,31.0,2.0,6.9,1.2134033385015002,0.0,1.2134033385015002
10.0,31.0,3.0,5.9,1.3843052171636832,0.0,1.3843052171636832
10.0,31.0,4.0,6.0,1.367215029297465,0.0,1.367215029297465
10.0,31.0,5.0,6.4,1.2988542778325916,0.0,1.2988542778325916
10.0,31.0,6.0,7.2,1.1621327749028452,0.0,1.1621327749028452
10.0,31.0,7.0,7.8,1.0595916477055354,0.0,1.0595916477055354
10.0,31.0,8.0,8.4,0.9570505205082254,1.6099999999999999,2.567050520508225
10.0,31.0,9.0,9.6,0.7519682661136058,0.42,1.1719682661136057
10.0,31.0,10.0,10.3,0.6323369510500775,0.21,0.8423369510500774
10.0,31.0,11.0,11.4,0.44434488452167603,0.105,0.5493448845216761
10.0,31.0,12.0,12.0,0.34180375732436624,0.21,0.5518037573243663
10.0,31.0,13.0,12.5,0.2563528179932747,0.315,0.5713528179932748
10.0,31.0,14.0,12.6,0.23926263012705642,0.0,0.23926263012705642
10.0,31.0,15.0,13.1,0.15381169079596488,0.105,0.2588116907959649
10.0,31.0,16.0,11.6,0.41016450878923955,0.105,0.5151645087892396
10.0,31.0,17.0,10.8,0.5468860117189859,0.105,0.6518860117189859
10.0,31.0,18.0,11.3,0.46143507238789433,0.0,0.46143507238789433
10.0,31.0,19.0,11.8,0.3759841330568027,0.315,0.6909841330568027
10.0,31.0,20.0,11.3,0.46143507238789433,0.105,0.5664350723878944
10.0,31.0,21.0,10.1,0.6665173267825142,0.735,1.401517326782514
10.0,31.0,22.0,9.5,0.7690584539798241,1.505,2.274058453979824
10.0,31.0,23.0,7.8,1.0595916477055354,0.0,1.0595916477055354
10.0,31.0,24.0,7.0,1.1963131506352818,0.0,1.1963131506352818
11.0,1.0,1.0,6.9,1.2134033385015002,0.0,1.2134033385015002
11.0,1.0,2.0,6.9,1.2134033385015002,0.0,1.2134033385015002
11.0,1.0,3.0,6.9,1.2134033385015002,0.0,1.2134033385015002
11.0,1.0,4.0,7.3,1.145042587036627,0.0,1.145042587036627
11.0,1.0,5.0,7.8,1.0595916477055354,0.0,1.0595916477055354
11.0,1.0,6.0,8.2,0.9912308962406622,0.0,0.9912308962406622
11.0,1.0,7.0,8.5,0.9399603326420072,0.0,0.9399603326420072
11.0,1.0,8.0,9.1,0.8374192054446974,1.6099999999999999,2.4474192054446973
11.0,1.0,9.0,9.7,0.7348780782473875,0.42,1.1548780782473875
11.0,1.0,10.0,10.2,0.649427138916296,0.21,0.859427138916296
11.0,1.0,11.0,10.6,0.5810663874514227,0.105,0.6860663874514227
11.0,1.0,12.0,11.0,0.5127056359865494,0.21,0.7227056359865494
11.0,1.0,13.0,10.4,0.6152467631838592,0.315,0.9302467631838591
11.0,1.0,14.0,10.3,0.6323369510500775,0.0,0.6323369510500775
11.0,1.0,15.0,9.5,0.7690584539798241,0.105,0.8740584539798241
11.0,1.0,16.0,9.0,0.8545093933109156,0.105,0.9595093933109156
11.0,1.0,17.0,9.1,0.8374192054446974,0.105,0.9424192054446974
11.0,1.0,18.0,9.2,0.8203290175784791,0.0,0.8203290175784791
11.0,1.0,19.0,9.4,0.7861486418460423,0.315,1.1011486418460423
11.0,1.0,20.0,9.6,0.7519682661136058,0.105,0.8569682661136058
11.0,1.0,21.0,9.6,0.7519682661136058,0.735,1.4869682661136059
11.0,1.0,22.0,9.9,0.7006977025149508,1.505,2.205697702514951
11.0,1.0,23.0,9.7,0.7348780782473875,0.0,0.7348780782473875
11.0,1.0,24.0,7.5,1.1108622113041904,0.0,1.1108622113041904
11.0,2.0,1.0,6.2,1.3330346535650284,0.0,1.3330346535650284
11.0,2.0,2.0,6.3,1.31594446569881,0.0,1.31594446569881
11.0,2.0,3.0,6.2,1.3330346535650284,0.0,1.3330346535650284
11.0,2.0,4.0,6.3,1.31594446569881,0.0,1.31594446569881
11.0,2.0,5.0,6.7,1.2475837142339368,0.0,1.2475837142339368
11.0,2.0,6.0,6.6,1.2646739021001552,0.0,1.2646739021001552
11.0,2.0,7.0,6.9,1.2134033385015002,0.0,1.2134033385015002
11.0,2.0,8.0,7.4,1.1279523991704086,1.6099999999999999,2.7379523991704087
11.0,2.0,9.0,8.5,0.9399603326420072,0.42,1.359960332642007
11.0,2.0,10.0,9.7,0.7348780782473875,0.21,0.9448780782473875
11.0,2.0,11.0,10.7,0.5639761995852044,0.105,0.6689761995852044
11.0,2.0,12.0,10.9,0.5297958238527676,0.21,0.7397958238527675
11.0,2.0,13.0,11.5,0.4272546966554578,0.315,0.7422546966554577
11.0,2.0,14.0,10.8,0.5468860117189859,0.0,0.5468860117189859
11.0,2.0,15.0,10.0,0.6836075146487325,0.105,0.7886075146487325
11.0,2.0,16.0,10.3,0.6323369510500775,0.105,0.7373369510500775
11.0,2.0,17.0,10.5,0.5981565753176409,0.105,0.7031565753176409
11.0,2.0,18.0,10.8,0.5468860117189859,0.0,0.5468860117189859
11.0,2.0,19.0,10.9,0.5297958238527676,0.315,0.8447958238527675
11.0,2.0,20.0,11.4,0.44434488452167603,0.105,0.5493448845216761
11.0,2.0,21.0,11.1,0.4956154481203311,0.735,1.230615448120331
11.0,2.0,22.0,11.6,0.41016450878923955,1.505,1.9151645087892395
11.0,2.0,23.0,10.7,0.5639761995852044,0.0,0.5639761995852044
11.0,2.0,24.0,11.0,0.5127056359865494,0.0,0.5127056359865494
11.0,3.0,1.0,10.7,0.5639761995852044,0.0,0.5639761995852044
11.0,3.0,2.0,10.6,0.5810663874514227,0.0,0.5810663874514227
11.0,3.0,3.0,10.5,0.5981565753176409,0.0,0.5981565753176409
11.0,3.0,4.0,10.4,0.6152467631838592,0.0,0.6152467631838592
11.0,3.0,5.0,11.0,0.5127056359865494,0.0,0.5127056359865494
11.0,3.0,6.0,11.0,0.5127056359865494,0.0,0.5127056359865494
11.0,3.0,7.0,10.2,0.649427138916296,0.0,0.649427138916296
11.0,3.0,8.0,10.2,0.649427138916296,1.6099999999999999,2.259427138916296
11.0,3.0,9.0,10.6,0.5810663874514227,0.42,1.0010663874514227
11.0,3.0,10.0,11.0,0.5127056359865494,0.21,0.7227056359865494
11.0,3.0,11.0,11.1,0.4956154481203311,0.105,0.6006154481203311
11.0,3.0,12.0,11.5,0.4272546966554578,0.21,0.6372546966554578
11.0,3.0,13.0,12.8,0.20508225439461963,0.315,0.5200822543946196
11.0,3.0,14.0,12.8,0.20508225439461963,0.0,0.20508225439461963
11.0,3.0,15.0,13.1,0.15381169079596488,0.105,0.2588116907959649
11.0,3.0,16.0,12.9,0.18799206652840136,0.105,0.2929920665284014
11.0,3.0,17.0,12.2,0.30762338159192976,0.105,0.41262338159192974
11.0,3.0,18.0,11.8,0.3759841330568027,0.0,0.3759841330568027
11.0,3.0,19.0,11.5,0.4272546966554578,0.315,0.7422546966554577
11.0,3.0,20.0,11.3,0.46143507238789433,0.105,0.5664350723878944
11.0,3.0,21.0,11.2,0.47852526025411285,0.735,1.213525260254113
11.0,3.0,22.0,10.9,0.5297958238527676,1.505,2.0347958238527672
11.0,3.0,23.0,10.0,0.6836075146487325,0.0,0.6836075146487325
11.0,3.0,24.0,9.0,0.8545093933109156,0.0,0.8545093933109156
11.0,4.0,1.0,6.9,1.2134033385015002,0.0,1.2134033385015002
11.0,4.0,2.0,6.8,1.2304935263677186,0.0,1.2304935263677186
11.0,4.0,3.0,7.4,1.1279523991704086,0.0,1.1279523991704086
11.0,4.0,4.0,7.9,1.042501459839317,0.0,1.042501459839317
11.0,4.0,5.0,6.0,1.367215029297465,0.0,1.367215029297465
11.0,4.0,6.0,4.8,1.5722972836920845,0.0,1.5722972836920845
11.0,4.0,7.0,5.0,1.5381169079596482,0.0,1.5381169079596482
11.0,4.0,8.0,7.4,1.1279523991704086,1.6099999999999999,2.7379523991704087
11.0,4.0,9.0,10.0,0.6836075146487325,0.42,1.1036075146487325
11.0,4.0,10.0,11.7,0.3930743209230213,0.21,0.6030743209230213
11.0,4.0,11.0,12.6,0.23926263012705642,0.105,0.34426263012705643
11.0,4.0,12.0,12.6,0.23926263012705642,0.21,0.4492626301270564
11.0,4.0,13.0,11.1,0.4956154481203311,0.315,0.8106154481203312
11.0,4.0,14.0,10.2,0.649427138916296,0.0,0.649427138916296
11.0,4.0,15.0,10.1,0.6665173267825142,0.105,0.7715173267825142
11.0,4.0,16.0,10.0,0.6836075146487325,0.105,0.7886075146487325
11.0,4.0,17.0,9.8,0.717787890381169,0.105,0.822787890381169
11.0,4.0,18.0,10.0,0.6836075146487325,0.0,0.6836075146487325
11.0,4.0,19.0,10.2,0.649427138916296,0.315,0.964427138916296
11.0,4.0,20.0,10.2,0.649427138916296,0.105,0.754427138916296
11.0,4.0,21.0,10.1,0.6665173267825142,0.735,1.401517326782514
11.0,4.0,22.0,10.1,0.6665173267825142,1.505,2.171517326782514
11.0,4.0,23.0,10.1,0.6665173267825142,0.0,0.6665173267825142
11.0,4.0,24.0,9.8,0.717787890381169,0.0,0.717787890381169
11.0,5.0,1.0,9.7,0.7348780782473875,0.0,0.7348780782473875
11.0,5.0,2.0,9.4,0.7861486418460423,0.0,0.7861486418460423
11.0,5.0,3.0,8.7,0.9057799569095707,0.0,0.9057799569095707
11.0,5.0,4.0,8.1,1.0083210841068804,0.0,1.0083210841068804
11.0,5.0,5.0,7.6,1.093772023437972,0.0,1.093772023437972
11.0,5.0,6.0,7.7,1.0766818355717536,0.0,1.0766818355717536
11.0,5.0,7.0,8.1,1.0083210841068804,0.0,1.0083210841068804
11.0,5.0,8.0,7.8,1.0595916477055354,1.6099999999999999,2.669591647705535
11.0,5.0,9.0,8.0,1.0254112719730988,0.42,1.4454112719730987
11.0,5.0,10.0,8.7,0.9057799569095707,0.21,1.1157799569095708
11.0,5.0,11.0,10.9,0.5297958238527676,0.105,0.6347958238527676
11.0,5.0,12.0,12.8,0.20508225439461963,0.21,0.41508225439461965
11.0,5.0,13.0,14.1,0.0,0.315,0.315
11.0,5.0,14.0,13.9,0.01709018786621825,0.0,0.01709018786621825
11.0,5.0,15.0,13.4,0.10254112719730982,0.105,0.20754112719730983
11.0,5.0,16.0,12.4,0.27344300585949294,0.105,0.3784430058594929
11.0,5.0,17.0,10.4,0.6152467631838592,0.105,0.7202467631838592
11.0,5.0,18.0,10.1,0.6665173267825142,0.0,0.6665173267825142
11.0,5.0,19.0,11.4,0.44434488452167603,0.315,0.759344884521676
11.0,5.0,20.0,10.6,0.5810663874514227,0.105,0.6860663874514227
11.0,5.0,21.0,10.3,0.6323369510500775,0.735,1.3673369510500775
11.0,5.0,22.0,9.4,0.7861486418460423,1.505,2.2911486418460423
11.0,5.0,23.0,8.5,0.9399603326420072,0.0,0.9399603326420072
11.0,5.0,24.0,7.9,1.042501459839317,0.0,1.042501459839317
11.0,6.0,1.0,7.4,1.1279523991704086,0.0,1.1279523991704086
11.0,6.0,2.0,7.1,1.1792229627690636,0.0,1.1792229627690636
11.0,6.0,3.0,6.3,1.31594446569881,0.0,1.31594446569881
11.0,6.0,4.0,5.9,1.3843052171636832,0.0,1.3843052171636832
11.0,6.0,5.0,5.5,1.4526659686285566,0.0,1.4526659686285566
11.0,6.0,6.0,5.2,1.5039365322272116,0.0,1.5039365322272116
11.0,6.0,7.0,4.5,1.6235678472907396,0.0,1.6235678472907396
11.0,6.0,8.0,6.2,1.3330346535650284,1.6099999999999999,2.9430346535650282
11.0,6.0,9.0,8.1,1.0083210841068804,0.42,1.4283210841068803
11.0,6.0,10.0,9.7,0.7348780782473875,0.21,0.9448780782473875
11.0,6.0,11.0,11.6,0.41016450878923955,0.105,0.5151645087892396
11.0,6.0,12.0,13.5,0.08545093933109156,0.21,0.29545093933109157
11.0,6.0,13.0,13.6,0.0683607514648733,0.315,0.3833607514648733
11.0,6.0,14.0,13.8,0.0341803757324365,0.0,0.0341803757324365
11.0,6.0,15.0,12.9,0.18799206652840136,0.105,0.2929920665284014
11.0,6.0,16.0,8.0,1.0254112719730988,0.105,1.1304112719730988
11.0,6.0,17.0,5.4,1.4697561564947748,0.105,1.5747561564947747
11.0,6.0,18.0,3.6,1.7773795380867046,0.0,1.7773795380867046
11.0,6.0,19.0,3.7,1.7602893502204862,0.315,2.075289350220486
11.0,6.0,20.0,4.1,1.691928598755613,0.105,1.796928598755613
11.0,6.0,21.0,4.8,1.5722972836920845,0.735,2.3072972836920846
11.0,6.0,22.0,4.4,1.640658035156958,1.505,3.145658035156958
11.0,6.0,23.0,3.5,1.7944697259529228,0.0,1.7944697259529228
11.0,6.0,24.0,5.4,1.4697561564947748,0.0,1.4697561564947748
11.0,7.0,1.0,4.5,1.6235678472907396,0.0,1.6235678472907396
11.0,7.0,2.0,3.3,1.8286501016853594,0.0,1.8286501016853594
11.0,7.0,3.0,4.1,1.691928598755613,0.0,1.691928598755613
11.0,7.0,4.0,3.9,1.7261089744880496,0.0,1.7261089744880496
11.0,7.0,5.0,3.3,1.8286501016853594,0.0,1.8286501016853594
11.0,7.0,6.0,2.8,1.9141010410164507,0.0,1.9141010410164507
11.0,7.0,7.0,2.5,1.965371604615106,0.0,1.965371604615106
11.0,7.0,8.0,3.7,1.7602893502204862,1.6099999999999999,3.370289350220486
11.0,7.0,9.0,5.8,1.4013954050299016,0.42,1.8213954050299015
11.0,7.0,10.0,7.8,1.0595916477055354,0.21,1.2695916477055353
11.0,7.0,11.0,9.5,0.7690584539798241,0.105,0.8740584539798241
11.0,7.0,12.0,10.3,0.6323369510500775,0.21,0.8423369510500774
11.0,7.0,13.0,10.9,0.5297958238527676,0.315,0.8447958238527675
11.0,7.0,14.0,9.5,0.7690584539798241,0.0,0.7690584539798241
11.0,7.0,15.0,7.9,1.042501459839317,0.105,1.147501459839317
11.0,7.0,16.0,7.1,1.1792229627690636,0.105,1.2842229627690636
11.0,7.0,17.0,6.6,1.2646739021001552,0.105,1.3696739021001552
11.0,7.0,18.0,5.9,1.3843052171636832,0.0,1.3843052171636832
11.0,7.0,19.0,5.5,1.4526659686285566,0.315,1.7676659686285565
11.0,7.0,20.0,5.5,1.4526659686285566,0.105,1.5576659686285566
11.0,7.0,21.0,6.1,1.3501248414312468,0.735,2.085124841431247
11.0,7.0,22.0,6.6,1.2646739021001552,1.505,2.769673902100155
11.0,7.0,23.0,6.8,1.2304935263677186,0.0,1.2304935263677186
11.0,7.0,24.0,6.6,1.2646739021001552,0.0,1.2646739021001552
11.0,8.0,1.0,6.1,1.3501248414312468,0.0,1.3501248414312468
11.0,8.0,2.0,5.6,1.4355757807623384,0.0,1.4355757807623384
11.0,8.0,3.0,6.3,1.31594446569881,0.0,1.31594446569881
11.0,8.0,4.0,6.4,1.2988542778325916,0.0,1.2988542778325916
11.0,8.0,5.0,6.5,1.2817640899663734,0.0,1.2817640899663734
11.0,8.0,6.0,6.0,1.367215029297465,0.0,1.367215029297465
11.0,8.0,7.0,5.9,1.3843052171636832,0.0,1.3843052171636832
11.0,8.0,8.0,6.2,1.3330346535650284,1.6099999999999999,2.9430346535650282
11.0,8.0,9.0,7.1,1.1792229627690636,0.42,1.5992229627690635
11.0,8.0,10.0,8.1,1.0083210841068804,0.21,1.2183210841068803
11.0,8.0,11.0,8.9,0.8715995811771339,0.105,0.9765995811771339
11.0,8.0,12.0,9.5,0.7690584539798241,0.21,0.979058453979824
11.0,8.0,13.0,9.9,0.7006977025149508,0.315,1.0156977025149507
11.0,8.0,14.0,9.7,0.7348780782473875,0.0,0.7348780782473875
11.0,8.0,15.0,8.3,0.9741407083744437,0.105,1.0791407083744438
11.0,8.0,16.0,7.5,1.1108622113041904,0.105,1.2158622113041904
11.0,8.0,17.0,6.7,1.2475837142339368,0.105,1.3525837142339368
11.0,8.0,18.0,6.5,1.2817640899663734,0.0,1.2817640899663734
11.0,8.0,19.0,5.5,1.4526659686285566,0.315,1.7676659686285565
11.0,8.0,20.0,5.4,1.4697561564947748,0.105,1.5747561564947747
11.0,8.0,21.0,4.9,1.5552070958258664,0.735,2.2902070958258665
11.0,8.0,22.0,4.2,1.6748384108893948,1.505,3.1798384108893947
11.0,8.0,23.0,3.9,1.7261089744880496,0.0,1.7261089744880496
11.0,8.0,24.0,3.6,1.7773795380867046,0.0,1.7773795380867046
11.0,9.0,1.0,3.7,1.7602893502204862,0.0,1.7602893502204862
11.0,9.0,2.0,3.5,1.7944697259529228,0.0,1.7944697259529228
11.0,9.0,3.0,2.8,1.9141010410164507,0.0,1.9141010410164507
11.0,9.0,4.0,2.6,1.9482814167488876,0.0,1.9482814167488876
11.0,9.0,5.0,2.0,2.0508225439461976,0.0,2.0508225439461976
11.0,9.0,6.0,2.9,1.8970108531502325,0.0,1.8970108531502325
11.0,9.0,7.0,1.7,2.1020931075448526,0.0,2.1020931075448526
11.0,9.0,8.0,4.2,1.6748384108893948,1.6099999999999999,3.2848384108893947
11.0,9.0,9.0,6.4,1.2988542778325916,0.42,1.7188542778325915
11.0,9.0,10.0,8.7,0.9057799569095707,0.21,1.1157799569095708
11.0,9.0,11.0,9.7,0.7348780782473875,0.105,0.8398780782473875
11.0,9.0,12.0,10.9,0.5297958238527676,0.21,0.7397958238527675
11.0,9.0,13.0,10.3,0.6323369510500775,0.315,0.9473369510500775
11.0,9.0,14.0,10.7,0.5639761995852044,0.0,0.5639761995852044
11.0,9.0,15.0,9.7,0.7348780782473875,0.105,0.8398780782473875
11.0,9.0,16.0,9.7,0.7348780782473875,0.105,0.8398780782473875
11.0,9.0,17.0,10.0,0.6836075146487325,0.105,0.7886075146487325
11.0,9.0,18.0,9.7,0.7348780782473875,0.0,0.7348780782473875
11.0,9.0,19.0,9.5,0.7690584539798241,0.315,1.0840584539798241
11.0,9.0,20.0,10.7,0.5639761995852044,0.105,0.6689761995852044
11.0,9.0,21.0,8.2,0.9912308962406622,0.735,1.7262308962406623
11.0,9.0,22.0,8.5,0.9399603326420072,1.505,2.4449603326420073
11.0,9.0,23.0,9.0,0.8545093933109156,0.0,0.8545093933109156
11.0,9.0,24.0,9.5,0.7690584539798241,0.0,0.7690584539798241
11.0,10.0,1.0,9.0,0.8545093933109156,0.0,0.8545093933109156
